id,Reviews
507,面膜非常不错  优惠日买的  用完皮肤是水光质感 自然很美
508,挺好的 期待效果
509,买了好多面膜，打算用到到明年双十一了，承包了已经这个真的超好用，用完脸润润的
510,一流产品，三流快递，直接下降成二流产品！得不偿失！
511,价格优惠，泡沫多，洗后不紧绷，特别干净
512,宝贝到货后非常好，推荐购买
513,不错哦，挺好用的，保湿补水
514,不错媳妇用着挺好的
515,产品已经不是第一次购买了，很便宜，也很见效，是真的去黑头但是也去汗毛，一起粘下来了
516,今天用了，感觉好轻薄哦，不油不熏，不知道效果怎么样。目前来看很喜欢。
517,个人情况：日常淡妆 整体描述：比较小巧 上妆效果：容易上色 持久情况：一般不补妆 适合肤质：油性 整体感觉不错，性价比高 
518,面膜用着还可以，就是面膜贴有点不合格，一贴到脸上就变形了，
519,实惠，回购很多次了，速度很快，第二天就到了
520,不错，618买的，赠品量很多
521,喜欢，还没有用
522,大品牌就是不一样啊，裸感十足，谢谢赠品
523,好用 摸上很自然
524,还没有用，听人介绍才买的，快递超快的！
525,没得说！好用
526,很香很香的。推开也不错，白白嫩嫩的
527,回头客了，满意
528,特别好用清爽不油腻
529,一直用的***，比较清爽，喜欢
530,回购了无数次了，非常好用
531,物流给力，第一次换这个牌子，希望能带来惊喜！
532,面膜很好，一直用他家的，很好用哦！
533,小巧精致，携带方便
534,遮暇力度不够，但是不油腻，上妆服帖。总的来说性价比超高！！！！！喜欢
535,用着感觉相当不错，很水润，很舒服，以后会一直买
536,买来试了试，特别好，长按键打开，再按一下速度会加快，很好的解决了小胡子的烦恼，以前用的插电的，现在升级版充电式，携带用着很方便！清理得很干净！
537,很不错的产品，满意
538,用了一下，不错，保湿挺好的，还送了面膜的收容盒子，快递很快，第二天就到了
539,很好，用了脸上小痘痘都没了，以后会经常光顾的
540,买来还没用，看着不错呢
541,清洁能力：洗挺干净又挺保湿不干燥
542,一直都用该品牌的洗面奶，非常满意，推荐给朋友使用。
543,很好看，质量不错
544,镜子都是烂的
545,特别好用，因为我的皮肤比较干，而且角质层很薄，容易过敏，用了这款真的特别好！以后就用这个了
546,补水效果非常好，敷完水嫩嫩的精华很多，皮肤光滑。很保湿不刺激。
547,不油腻，油皮涂完之后还是哑光的感觉，真的很喜欢这个质地
548,不直在用，喜欢
549,刚收到就试了，确实辣眼睛~
550,已扫码验过是正品??
551,宝贝收到了，谢谢店家的赠品，用一段时间再来评价
552,效果不错，喜欢的可以购买
553,给婆婆买的 之前我买的她用了下可以 让我买点给她 已经寄回家里了
554,之前也有买过，这是并不是第一次购买，应该是之前一样吧，价格挺优惠的
555,宝贝收到了，昨天到货的，晚上就试用了一下，感觉还可以。我是油性皮肤敏感肌，具体效果怎么样，还得过段日子再看。
556,非常满意..以后还会光顾..值得购买
557,还不错，易涂开，谢谢卖家送两小瓶卸妆水
558,差太差了，皮肤的给我弄伤了
559,用了一段时间 很温和 吸收很快 这个价位很值了 我是敏感肌
560,刚买回来就断了，坑死人了，和评价描述都不一样啊，感觉太假了😓
561,整体描述：笔尖很细，超级容易断。一下买了两支，其中一支还没芯是个空壳，跟店家沟通，店家不予赔偿，让我再买支，算了9.9 不想追究了。 持久情况：晕妆 
562,商品收到非常不错，尤其是快递小哥非常给力，信任**快递
563,以前用过觉得还是挺好用的
564,不好上色
565,面膜收到了，特别好用，物流速度也很快，卖家态度更是棒棒，下次有需要一定再来
566,收到货了物流特别快隔离特别好
567,活动力度不大，主要是缺了就买了，说水很好用
568,划算，期待效果
569,宝贝收到了，跟描述的一样，试用了一下有淡淡的清香味，还可以。满意
570,可以，洗面奶到BB霜都是他家的，卸的挺干净的
571,东西收到了帮姐姐买的她说好用
572,货好多，好便宜！东西很喜欢！赞！***品牌就是好！
573,小小一瓶，不过看起来还不错，使用以后再来追加
574,非常好，下次还来买
575,挺好用的  也实惠买来才发现送了一只  建议购买  用了几次  感觉还可以
576,为**来买，还挺好用的。
577,收到了，包好装好，不错
578,宝贝到了，还没试，不过包装很满意呢，虽然没送啥小礼品有点遗憾。
579,东西都买了好几天，收不到货
580,买bb霜送的面膜，还不错呢，很补水！
581,持妆力很好，混油皮的救星
582,不知道第几次回购了  很好用的 弄的很干净
583,特别特别好用，很去油，洗脸很香，洗完脸后，皮肤很滑，就是特别好用，特别实惠。
584,很好吸收，头几次擦有些许炽热感，后来就不会了
585,买了很多瓶了，好用
586,挺好
587,买了两支 赠送了精华水 小陀螺还有保湿喷雾 太划算了  保湿喷雾已经使用过了 很好用  小陀螺是手感的 这点也好方便呀淡斑笔等用过一阵后再来追评
588,送货比较快，还未使用，用后再追评
589,挺不错的，一直用这款
590,东西收到了，有一点不对的地方，客服可可很好的帮我解决了，谢谢可可！用后来追评！
591,不上色啊。还断了一小节。不好用。。
592,太容易断了，转出来笔芯又拧不回去
593,下面从右数第二个都裂了不开心
594,是真的好用，以前我都是在美容院绞脸，现在的年轻美容师都不会，偶尔发现这个商品，用了挺好的
595,今天用了，会卡粉
596,是正品，挺好的
597,刚开始用，贴敷感挺好的，东西还是很实惠的，
598,很好，一直以来都是用的这款面膜！
599,好评 还未使用
600,第三次购买了?????特喜欢这种香味
601,看着挺不错的  洗过之后脸滑滑的  感觉挺好
602,帮小侄女拍得，她说挺好滴
603,第二次回购，真心不错，值得购买
604,整体描述：是***的回头客了，这次买的也很好
605,给妈妈买的 适合他们年纪
606,补水效果非常好！精华液也特别多！好评
607,没有泡沫，用了一个试用装都不知道啥感觉，快递不咋地，唯一一个下午七点关门的快递，速度还慢
608,滋润及保湿：很不错，不黏腻，很清爽好吸收，期待淡斑效果
609,还没用，但是很脏，脏到我怀疑是不是二手货，镜子上全都是水点的痕迹，不想说什么了。
610,辣鸡死了 快递刚到 拆开粉饼是碎的 果然便宜没好货
611,挺好用的，同事都说用了肤色比较好，
612,面膜美白效果还是有的 一直在用这个
613,个人情况：混油 吸收情况：轻薄 整体描述：不错 滋润及保湿：没有滋润感觉
614,活动时候买的，挺划算的，还送了几片。买吧买吧！
615,还没用，但是朋友用过说还可以
616,非常好用 下次继续购买*** 支持 给朋友已推荐
617,好看好看 好评
618,刚收到 第一次买 还没用 空气霜适合我这个混油皮 应该不错 赶在618大促买来试试嘻嘻
619,用着不错，价格实惠。
620,一般，不怎么控油的感觉，洗完头发有点涩，不好梳通
621,面膜挺好的
622,买给妈妈的，还不错。
623,整体描述：包装很好 滋润及保湿：效果还不错
624,很好，一如既往
625,纸质特别柔软贴肤，喜欢
626,不错，上妆效果非常满意，色彩也是喜欢的颜色，一盘足足够用。
627,目前来说还算好
628,冲着***的礼盒买的，收到后真是大大的幸福，盒子坐的很精美，良心卖家！相信宝贝也会很好用！
629,挺轻薄的 卸妆水也一卸到底😝😝
630,粉扑不怎么好，用起来不方便，颜色不是很自然
631,效果非常不错，以后就用***的面膜了😄
632,货收到了，物流很快，看着不错，不知效果怎么样，用后在追评
633,不错，物流超快，很棒的一次购物
634,质量不咋好
635,物流快当晚就用了一片精华液很多，敷完脸嫩嫩的，不错！
636,产品很好
637,试了一下修饰肤色的效果比较自然。
638,保湿效果不错，美白得看后期效果了！送了6只小样，超级喜欢！
639,非常非常完美
640,赠的东西挺多的，
641,不错的 之前已经用过了 推荐给别人用的
642,已经是第二次回购了 效果真的太好了，而且比别家都便宜 会一直回购的
643,很好，不油
644,给朋友买的，用着超爽，挺喜欢的，用完再买！！！
645,没什么特殊的，就是小贵
646,还还行
647,东西非常好用，小巧玲珑的😂😂😂😂
648,非常好用，遮瑕也很好
649,价格实惠包邮，质量还好，很好用。
650,还可以吧，几乎日用都在**买了，希望**可以保证质量又价格合理。
651,美白效果：好评。总结：好评。补水效果：可以。
652,这是第二支的，合适！
653,到货快，好用，补水隔离效果好，价格实惠，很划算很喜欢
654,用了几天很好用  不过敏
655,是她家老顾客了，已经买了很多啦！用着很好
656,鼻贴给老公用的，没有过敏现象，不疼不痒滴，但是宝宝们得会用拔毒针
657,一整箱面膜，超级多，还没有用，喜欢哈哈哈哈！！
658,物流超快，送货上门。待用后再评价。
659,看到很多博主在推荐这个就买来试试很细的眉笔上色快
660,我的眼霜盖子没盖紧，可想而知撒了，几块钱懒得退了
661,快递员很好，我当时没在家，给放到物业了，提醒我说，是一个小盒！用着也挺好用，自然真实！
662,物流快，客服服务态度很好，质量好。
663,搞活动非常划算
664,卖家推的，味道是我最爱的，谢谢卖家，终于买到我的最爱了，买了其他家的好多瓶味道不咋样，就这家100分，用完继续下单
665,完全不好用 已扔
666,感觉用处不大
667,商品收到了，刚收到就迫不及待的在手上用了一下，感觉还不错，外包装感觉挺好看的，外装上看着有点偏粉，里面的是紫色的
668,超划算的，等于买一送一呀！
669,好评！
670,买BB霜送的两张，用了一张，感觉还不错，没有过敏
671,购买两次了，很好用。效果超好
672,宝贝终于收到了，产品效果很好，洗脸很温和，洗的很干净，黑头都洗的很干净。
